loc_rowid,pl_hostname,pl_name,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassprov,st_dist,st_disterr1,st_disterr2,st_distlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_telescope,pl_mnum,pl_disc,rowupdate
517,HD 156279,HD 156279 b,2,131.05000000,0.54000000,-0.54000000,0,0.710000,0.020000,-0.020000,0,,,,0,Msini,36.23,0.04,-0.04,0,,,,0,3140.16040,219.30270,-219.30270,0,,,,0,1.93 m Telescope,0,2011,2018-09-06
518,HD 156279,HD 156279 c,2,4191.00000000,270.00000000,-310.00000000,0,0.231000,0.018000,-0.021000,0,,,,0,Msini,36.23,0.04,-0.04,0,,,,0,2733.33800,158.91500,-174.80650,0,,,,0,10 m Keck I Telescope,0,2018,2018-11-29
519,HD 156411,HD 156411 b,1,842.20000000,14.50000000,-14.50000000,0,0.220000,0.080000,-0.080000,0,,,,,Msini,56.96,0.18,-0.18,0,,,,,235.18000,15.89000,-12.71000,0,,,,,3.6 m ESO Telescope,0,2009,2014-06-25
520,HD 156668,HD 156668 b,1,4.64550000,0.00110000,-0.00110000,0,0.000000,,,0,,,,0,Msini,24.35,0.02,-0.02,0,,,,0,4.15000,0.58000,-0.58000,0,,,,0,10 m Keck I Telescope,0,2010,2019-01-31
521,HD 156846,HD 156846 b,1,359.51001000,0.09000000,-0.09000000,0,0.850000,0.000000,0.000000,0,,,,0,Msini,47.80,0.12,-0.12,0,,,,0,3391.24610,235.19420,-235.19420,0,,,,0,1.2 m Leonhard Euler Telescope,0,2007,2018-09-06
522,HD 158038,HD 158038 b,1,521.00000000,6.90000000,-6.90000000,0,0.290000,0.090000,-0.090000,0,,,,0,Msini,95.12,0.23,-0.23,0,,,,0,486.27990,149.38010,-149.38010,0,,,,0,10 m Keck I Telescope,0,2011,2018-09-06
523,HD 158996,HD 158996 b,1,820.20000000,14.00000000,-14.00000000,0,0.130000,0.050000,-0.050000,0,,,,0,Msini,285.91,4.61,-4.61,0,,,,0,4449.62000,731.00900,-731.00900,0,,,,0,1.8 m Telescope,0,2018,2018-04-12
524,HD 159243,HD 159243 b,2,12.62000000,0.00400000,-0.00400000,0,0.020000,0.018000,-0.018000,0,,,,,Msini,73.46,0.23,-0.23,0,,,,,359.13000,15.89000,-15.89000,0,,,,,1.93 m Telescope,0,2013,2014-05-14
525,HD 159243,HD 159243 c,2,248.40000000,4.90000000,-4.90000000,0,0.075000,0.050000,-0.050000,0,,,,,Msini,73.46,0.23,-0.23,0,,,,,603.90000,41.32000,-41.32000,0,,,,,1.93 m Telescope,0,2013,2014-05-14
526,HD 159868,HD 159868 b,2,1184.10000000,7.10000000,-7.10000000,0,0.024000,0.019000,-0.019000,0,,,,0,Msini,55.94,0.17,-0.17,0,,,,0,704.94694,18.75197,-18.75197,0,,,,,3.9 m Anglo-Australian Telescope,0,2006,2018-12-06
527,HD 159868,HD 159868 c,2,351.00000000,1.10000000,-1.10000000,0,0.184000,0.037000,-0.037000,0,,,,0,Msini,55.94,0.17,-0.17,0,,,,0,244.09344,13.98452,-13.98452,0,,,,,3.9 m Anglo-Australian Telescope,0,2012,2018-12-06
528,HD 1605,HD 1605 b,2,577.20000000,2.50000000,-2.50000000,0,0.095000,0.057000,-0.057000,0,,,,0,Msini,89.03,0.37,-0.37,0,,,,0,296.85322,25.10857,-25.10857,0,,,,0,Multiple Telescopes,0,2015,2018-09-27
529,HD 1605,HD 1605 c,2,2149.00000000,16.00000000,-16.00000000,0,0.099000,0.011000,-0.011000,0,,,,0,Msini,89.03,0.37,-0.37,0,,,,0,1150.54460,73.10090,-73.10090,0,,,,0,Multiple Telescopes,0,2015,2018-09-27
530,HD 160691,HD 160691 b,4,643.25000000,0.90000000,-0.90000000,0,0.128000,0.017000,-0.017000,0,,,,0,Msini,15.61,0.03,-0.03,0,,,,0,532.68308,,,0,,,,0,3.9 m Anglo-Australian Telescope,0,2000,2019-03-28
531,HD 160691,HD 160691 c,4,4205.80000000,758.90000000,-758.90000000,0,0.098500,0.062700,-0.062700,0,,,,,Msini,15.61,0.03,-0.03,0,,,,,576.51900,,,0,,,,,3.9 m Anglo-Australian Telescope,0,2004,2014-08-21
532,HD 160691,HD 160691 d,4,9.63860000,0.00150000,-0.00150000,0,0.172000,0.040000,-0.040000,0,,,,,Msini,15.61,0.03,-0.03,0,,,,,10.55470,,,0,,,,,3.6 m ESO Telescope,0,2004,2014-08-21
533,HD 160691,HD 160691 e,4,310.55000000,0.83000000,-0.83000000,0,0.066600,0.012200,-0.012200,0,,,,,Msini,15.61,0.03,-0.03,0,,,,,165.86850,,,0,,,,,3.6 m ESO Telescope,0,2006,2014-08-21
534,HD 16141,HD 16141 b,1,75.52300000,0.05500000,-0.05500000,0,0.250000,0.050000,-0.050000,0,,,,0,Msini,37.83,0.08,-0.08,0,,,,0,82.63580,6.35660,-6.35660,0,,,,0,10 m Keck I Telescope,0,2000,2018-09-06
535,HD 16175,HD 16175 b,1,990.00000000,20.00000000,-20.00000000,0,0.600000,0.110000,-0.110000,0,,,,0,Msini,59.96,0.25,-0.25,0,,,,0,1620.93300,257.44230,-257.44230,0,,,,0,3.0 m C. Donald Shane Telescope,0,2009,2018-09-06
536,HD 162020,HD 162020 b,1,8.42820000,0.00005600,-0.00005600,0,0.280000,0.000000,0.000000,0,,,,0,Msini,30.85,0.07,-0.07,0,,,,0,3127.44720,874.03250,-874.03250,0,,,,0,1.2 m Leonhard Euler Telescope,0,2002,2018-09-06
537,HD 163607,HD 163607 b,2,75.22030000,0.00940000,-0.00940000,0,0.744100,0.007100,-0.007100,0,,,,0,Msini,67.92,0.16,-0.16,0,,,,0,249.05159,3.11473,-3.11473,0,,,,,10 m Keck I Telescope,0,2010,2018-12-06
538,HD 163607,HD 163607 c,2,1272.00000000,4.40000000,-4.40000000,0,0.080000,0.014000,-0.014000,0,,,,0,Msini,67.92,0.16,-0.16,0,,,,0,699.54383,11.75971,-11.75971,0,,,,,10 m Keck I Telescope,0,2010,2018-12-06
539,HD 16417,HD 16417 b,1,17.24000000,0.01000000,-0.01000000,0,0.200000,0.090000,-0.090000,0,,,,0,Msini,25.41,0.04,-0.04,0,,,,0,22.10000,2.00000,-2.00000,0,,,,0,3.9 m Anglo-Australian Telescope,0,2008,2019-01-31
540,HD 164509,HD 164509 b,1,280.17000000,0.82000000,-0.82000000,0,0.238000,0.062000,-0.062000,0,,,,0,Msini,53.19,0.14,-0.14,0,,,,0,140.79869,26.37989,-26.37989,0,,,,0,10 m Keck I Telescope,0,2010,2018-09-27
541,HD 164595,HD 164595 b,1,40.00000000,0.24000000,-0.24000000,0,0.088000,0.120000,-0.066000,0,,,,,Msini,28.28,0.02,-0.02,0,,,,,16.14000,2.72000,-2.72000,0,,,,,1.93 m Telescope,0,2015,2015-09-10
542,HD 164604,HD 164604 b,1,641.47200000,10.12900000,-10.12900000,0,0.350000,0.100000,-0.100000,0,,,,0,Msini,39.41,0.10,-0.10,0,,,,0,635.00000,82.30000,-82.30000,0,,,,0,6.5 m Magellan II Clay Telescope,0,2009,2019-05-23
543,HD 164922,HD 164922 b,2,1155.00000000,23.00000000,-23.00000000,0,0.050000,0.090000,-0.090000,0,,,,0,Msini,22.02,0.02,-0.02,0,,,,0,98.52730,15.89150,-15.89150,0,,,,0,10 m Keck I Telescope,0,2005,2018-09-06
544,HD 164922,HD 164922 c,2,75.76500000,0.05800000,-0.05600000,0,0.220000,0.130000,-0.130000,0,,,,,Msini,22.02,0.02,-0.02,0,401,4,-4,0,12.90000,1.60000,-1.60000,0,,,,,Multiple Telescopes,0,2016,2016-10-27
545,HD 165155,HD 165155 b,1,434.50000000,2.10000000,-2.10000000,0,0.200000,0.030000,-0.030000,0,,,,,Msini,63.47,0.22,-0.22,0,,,,,918.52870,73.10090,-73.10090,0,,,,,Multiple Telescopes,0,2016,2016-11-10
546,HD 1666,HD 1666 b,1,270.00000000,0.80000000,-0.90000000,0,0.630000,0.030000,-0.020000,0,,,,,Msini,118.31,0.68,-0.68,0,,,,,2040.00000,99.00000,-70.00000,0,,,,,Multiple Telescopes,0,2015,2015-04-01
547,HD 166724,HD 166724 b,1,5144.00000000,705.00000000,-467.00000000,0,0.734000,0.020000,-0.020000,0,,,,,Msini,45.19,0.09,-0.09,0,,,,,1121.89000,34.96000,-34.96000,0,,,,,1.2 m Leonhard Euler Telescope,0,2012,2014-05-14
548,HD 167042,HD 167042 b,1,420.77000000,3.48000000,-3.11000000,0,0.089000,0.028000,-0.065000,0,,,,,Msini,49.73,0.13,-0.13,0,,,,,540.29000,28.60000,-38.14000,0,,,,,3.0 m C. Donald Shane Telescope,0,2007,2014-05-14
549,HD 168443,HD 168443 b,2,58.11247000,0.00030000,-0.00030000,0,0.528830,0.001030,-0.001030,0,,,,,Msini,39.67,0.12,-0.12,0,,,,,2434.15700,30.98700,-30.98700,0,,,,,10 m Keck I Telescope,0,1998,2014-06-25
550,HD 168443,HD 168443 c,2,1749.83000000,0.57000000,-0.57000000,0,0.211300,0.001710,-0.001710,0,,,,,Msini,39.67,0.12,-0.12,0,,,,,5464.22100,66.74000,-66.74000,0,,,,,10 m Keck I Telescope,0,2000,2015-02-05
551,HD 168746,HD 168746 b,1,6.40400000,0.00140000,-0.00140000,0,0.110000,0.080000,-0.080000,0,,,,0,Msini,41.62,0.10,-0.10,0,,,,0,85.81410,6.35660,-6.35660,0,,,,0,1.2 m Leonhard Euler Telescope,0,2002,2018-09-06
552,HD 1690,HD 1690 b,1,533.00000000,1.70000000,-1.70000000,0,0.640000,0.040000,-0.040000,0,,,,0,Msini,769.37,28.93,-28.93,0,,,,0,2793.72570,1153.72290,-1153.72290,0,,,,0,3.6 m ESO Telescope,0,2010,2018-09-06
553,HD 169830,HD 169830 b,2,225.62000000,0.22000000,-0.22000000,0,0.310000,0.010000,-0.010000,0,,,,,Msini,37.64,0.15,-0.15,0,,,,,915.31000,,,0,,,,,1.2 m Leonhard Euler Telescope,0,2000,2014-06-25
554,HD 169830,HD 169830 c,2,2102.00000000,264.00000000,-264.00000000,0,0.330000,0.020000,-0.020000,0,,,,,Msini,37.64,0.15,-0.15,0,,,,,1283.98000,,,0,,,,,1.2 m Leonhard Euler Telescope,0,2003,2014-06-25
555,HD 170469,HD 170469 b,1,1145.00000000,18.00000000,-18.00000000,0,0.110000,0.080000,-0.080000,0,,,,0,Msini,60.28,0.15,-0.15,0,,,,0,209.76780,34.96130,-34.96130,0,,,,0,10 m Keck I Telescope,0,2007,2018-09-06
556,HD 17092,HD 17092 b,1,359.89999000,2.40000000,-2.40000000,0,0.170000,0.050000,-0.050000,0,,,,0,Msini,229.89,2.73,-2.73,0,,,,0,3219.61790,727.83070,-727.83070,0,,,,0,9.2 m Hobby-Eberly Telescope,0,2007,2018-09-06
557,HD 171028,HD 171028 b,1,550.00000000,3.00000000,-3.00000000,0,0.590000,0.010000,-0.010000,0,,,,0,Msini,112.01,0.62,-0.62,0,,,,0,832.71460,50.85280,-50.85280,0,,,,0,3.6 m ESO Telescope,0,2007,2018-09-06
558,HD 171238,HD 171238 b,1,1532.00000000,12.00000000,-12.00000000,0,0.234000,0.028000,-0.028000,0,,,,0,Msini,44.87,0.11,-0.11,0,,,,0,864.49760,155.73670,-155.73670,0,,,,0,1.2 m Leonhard Euler Telescope,0,2009,2018-09-27
559,HD 17156,HD 17156 b,1,21.21663000,0.00045000,-0.00045000,0,0.680000,0.000000,0.000000,0,87.820,0.170,-0.170,0,Mass,78.26,0.24,-0.24,0,,,,0,1115.58330,66.74430,-66.74430,0,12.330,0.336,-0.336,0,8.2 m Subaru Telescope,0,2007,2018-04-26
560,HD 173416,HD 173416 b,1,323.60000000,2.20000000,-2.20000000,0,0.210000,0.040000,-0.040000,0,,,,,Msini,132.68,0.74,-0.74,0,,,,,858.10000,95.30000,-95.30000,0,,,,,2.16 m Telescope,0,2008,2014-07-09
561,HD 175167,HD 175167 b,1,1290.00000000,22.00000000,-22.00000000,0,0.540000,0.090000,-0.090000,0,,,,0,Msini,71.23,0.17,-0.17,0,,,,0,2850.93510,1055.19560,-1055.19560,0,,,,0,6.5 m Magellan II Clay Telescope,0,2009,2018-09-06
562,HD 175541,HD 175541 b,1,298.43000000,0.45000000,-0.45000000,0,0.110000,0.049000,-0.049000,0,,,,0,Msini,130.08,1.01,-1.01,0,,,,0,190.06234,9.21707,-9.21707,0,,,,,10 m Keck I Telescope,0,2007,2018-12-06
563,HD 175607,HD 175607 b,1,29.01000000,0.02000000,-0.02000000,0,0.110000,0.090000,-0.070000,0,,,,,Msini,40.38,0.06,-0.06,0,,,,,8.98000,1.10000,-1.10000,0,,,,,3.6 m ESO Telescope,0,2015,2015-11-19
564,HD 17674,HD 17674 b,1,623.80000000,1.60000000,-1.50000000,0,0.130000,,,1,,,,,Msini,44.48,0.09,-0.09,0,,,,,276.51210,22.24810,-19.06980,0,,,,,1.93 m Telescope,0,2017,2017-03-02
565,HD 176986,HD 176986 b,2,6.48980000,0.00086000,-0.00086000,0,0.066000,0.066000,-0.066000,0,,,,0,Msini,27.81,0.05,-0.05,0,,,,0,5.74000,0.66000,-0.66000,0,,,,0,Multiple Telescopes,0,2017,2017-12-21
566,HD 176986,HD 176986 c,2,16.81910000,0.00440000,-0.00440000,0,0.111000,0.080000,-0.080000,0,,,,0,Msini,27.81,0.05,-0.05,0,,,,0,9.18000,0.97000,-0.97000,0,,,,0,Multiple Telescopes,0,2017,2017-12-21
567,HD 177565,HD 177565 b,1,44.50500000,0.58600000,-0.29300000,0,0.059300,0.171700,-0.057450,0,,,,,Msini,16.93,0.02,-0.02,0,,,,,15.10000,6.40000,-6.05000,0,,,,,3.6 m ESO Telescope,0,2017,2017-06-15
568,HD 177830,HD 177830 b,2,410.10001000,2.20000000,-2.20000000,0,0.100000,0.050000,-0.050000,0,,,,0,Msini,62.88,0.12,-0.12,0,,,,0,537.13270,63.56600,-63.56600,0,,,,0,10 m Keck I Telescope,0,1999,2018-09-06
569,HD 177830,HD 177830 c,2,110.90000000,0.10000000,-0.10000000,0,0.300000,0.100000,-0.100000,0,,,,0,Msini,62.88,0.12,-0.12,0,,,,0,47.67250,6.35633,-6.35633,0,,,,0,10 m Keck I Telescope,0,2010,2019-01-31
570,HD 178911 B,HD 178911 B b,1,71.48400000,0.02000000,-0.02000000,0,0.110000,0.000000,0.000000,0,,,,0,Msini,41.02,0.05,-0.05,0,,,,0,2552.17490,797.75330,-797.75330,0,,,,0,10 m Keck I Telescope,0,2001,2018-09-06
571,HD 179079,HD 179079 b,1,14.47900000,0.01000000,-0.01000000,0,0.049000,0.087000,-0.087000,0,,,,0,Msini,69.85,0.39,-0.39,0,,,,0,25.74423,6.35660,-6.35660,0,,,,0,10 m Keck I Telescope,0,2008,2018-09-27
572,HD 179949,HD 179949 b,1,3.09251400,0.00003200,-0.00003200,0,0.022000,0.015000,-0.015000,0,,,,,Msini,27.48,0.06,-0.06,0,,,,,291.12000,24.15400,-24.15400,0,,,,,3.9 m Anglo-Australian Telescope,0,2000,2014-07-09
573,HD 180053,HD 180053 b,1,213.72000000,0.47000000,-0.47000000,0,0.081000,0.029000,-0.029000,0,,,,0,Msini,137.59,0.61,-0.61,0,,,,0,697.31902,20.34112,-20.34112,0,,,,,10 m Keck I Telescope,0,2018,2018-12-06
574,HD 18015,HD 18015 b,1,2278.00000000,71.00000000,-71.00000000,0,0.148000,0.061000,-0.061000,0,,,,0,Msini,124.24,0.80,-0.80,0,,,,0,1010.69940,73.10090,-73.10090,0,,,,,10 m Keck I Telescope,0,2018,2018-12-06
575,HD 180314,HD 180314 b,1,396.03000000,0.62000000,-0.62000000,0,0.260000,0.010000,-0.010000,0,,,,0,Msini,122.79,0.45,-0.45,0,,,,0,6397.91790,527.59780,-527.59780,0,,,,0,8.2 m Subaru Telescope,0,2010,2018-09-06
576,HD 180617,HD 180617 b,1,105.90000000,0.09000000,-0.10000000,0,0.160000,0.050000,-0.100000,0,,,,0,Msini,5.91,0.02,-0.02,0,,,,0,12.20000,1.00000,-1.40000,0,,,,0,3.5 m telescope,0,2018,2019-06-13
577,HD 180902,HD 180902 b,1,510.90000000,1.50000000,-1.50000000,0,0.107000,0.022000,-0.022000,0,,,,0,Msini,104.89,0.57,-0.57,0,,,,0,535.54355,13.03103,-13.03103,0,,,,,10 m Keck I Telescope,0,2009,2018-12-06
578,HD 181234,HD 181234 b,1,7462.05750000,80.35500000,-76.70250000,0,0.730000,0.010000,-0.010000,0,,,,0,Msini,47.81,0.13,-0.13,0,,,,0,2660.23710,108.06220,-114.41880,0,,,,0,1.2 m Leonhard Euler Telescope,0,2019,2019-04-11
579,HD 181342,HD 181342 b,1,564.10000000,4.10000000,-4.10000000,0,0.022000,0.051000,-0.051000,0,,,,0,Msini,120.81,0.69,-0.69,0,,,,0,807.28820,60.38770,-60.38770,0,,,,,10 m Keck I Telescope,0,2009,2018-12-06
580,HD 181433,HD 181433 b,3,9.37430000,0.00190000,-0.00190000,0,0.400000,0.060000,-0.060000,0,,,,0,Msini,26.90,0.02,-0.02,0,,,,0,6.35660,0.00000,0.00000,0,,,,0,3.6 m ESO Telescope,0,2008,2018-09-06
581,HD 181433,HD 181433 c,3,962.00000000,15.00000000,-15.00000000,0,0.280000,0.020000,-0.020000,0,,,,,Msini,26.90,0.02,-0.02,0,,,,,203.00000,,,0,,,,,3.6 m ESO Telescope,0,2008,2014-07-23
582,HD 181433,HD 181433 d,3,2172.00000000,158.00000000,-158.00000000,0,0.480000,0.050000,-0.050000,0,,,,,Msini,26.90,0.02,-0.02,0,,,,,171.00000,,,0,,,,,3.6 m ESO Telescope,0,2008,2014-07-23
583,HD 181720,HD 181720 b,1,956.00000000,14.00000000,-14.00000000,0,0.260000,0.060000,-0.060000,0,,,,0,Msini,60.31,0.24,-0.24,0,,,,0,127.13200,19.06980,-19.06980,0,,,,0,3.6 m ESO Telescope,0,2009,2018-09-06
584,HD 183263,HD 183263 b,2,626.51599000,1.10000000,-1.10000000,0,0.360000,0.010000,-0.010000,0,,,,0,Msini,54.28,0.11,-0.11,0,,,,0,1255.42850,69.92260,-69.92260,0,,,,0,10 m Keck I Telescope,0,2004,2018-09-06
585,HD 183263,HD 183263 c,2,3070.00000000,110.00000000,-110.00000000,0,0.239000,0.064000,-0.064000,0,,,,,Msini,54.28,0.11,-0.11,0,,,,,1134.61000,174.80000,-174.80000,0,,,,,10 m Keck I Telescope,0,2008,2014-07-23
586,HD 185269,HD 185269 b,1,6.83776000,0.00027000,-0.00027000,0,0.229000,0.014000,-0.014000,0,,,,0,Msini,52.07,0.08,-0.08,0,,,,0,321.00830,4.44962,-4.44962,0,,,,,3.0 m C. Donald Shane Telescope,0,2006,2018-12-06
587,HD 187085,HD 187085 b,1,1019.74000000,21.29000000,-22.58000000,0,0.251000,0.221000,-0.191000,0,,,,0,Msini,45.96,0.09,-0.09,0,,,,0,265.70588,3.49613,-3.49613,0,,,,0,3.9 m Anglo-Australian Telescope,0,2006,2019-06-27
588,HD 187123,HD 187123 b,2,3.09658280,0.00000780,-0.00000780,0,0.010300,0.005900,-0.005900,0,,,,,Msini,46.02,0.07,-0.07,0,,,,,166.21800,13.66600,-13.66600,0,,,,,10 m Keck I Telescope,0,1998,2014-07-23
589,HD 187123,HD 187123 c,2,3810.00000000,420.00000000,-420.00000000,0,0.252000,0.033000,-0.033000,0,,,,,Msini,46.02,0.07,-0.07,0,,,,,632.46000,79.45000,-79.45000,0,,,,,10 m Keck I Telescope,0,2008,2014-07-23
590,HD 18742,HD 18742 b,1,766.00000000,25.00000000,-25.00000000,0,0.040000,0.035000,-0.035000,0,,,,0,Msini,163.37,3.08,-3.08,0,,,,0,1080.62200,381.39600,-381.39600,0,,,,,10 m Keck I Telescope,0,2011,2018-12-06
591,HD 188015,HD 188015 b,1,461.20000000,1.70000000,-1.70000000,0,0.137000,0.026000,-0.026000,0,,,,,Msini,50.74,0.11,-0.11,0,,,,,476.72000,41.32000,-41.32000,0,,,,,10 m Keck I Telescope,0,2004,2014-07-23
592,HD 189733,HD 189733 b,1,2.21857567,0.00000015,-0.00000015,0,0.000000,,,0,85.710,0.000,0.000,0,Mass,19.78,0.01,-0.01,0,,,,0,359.14790,25.42640,-25.42640,0,12.666,0.112,-0.112,0,1.93 m Telescope,0,2005,2018-12-06
593,HD 190360,HD 190360 b,2,2915.03687000,29.00000000,-29.00000000,0,0.310000,0.020000,-0.020000,0,,,,0,Msini,16.01,0.02,-0.02,0,,,,0,489.45820,25.42640,-25.42640,0,,,,0,1.93 m Telescope,0,2003,2018-09-06
594,HD 190360,HD 190360 c,2,17.11100000,0.00480000,-0.00480000,0,0.237000,0.082000,-0.082000,0,,,,,Msini,16.01,0.02,-0.02,0,,,,,19.06900,2.41540,-2.41540,0,,,,,10 m Keck I Telescope,0,2005,2014-08-21
595,HD 190647,HD 190647 b,1,1176.45000000,3.10000000,-2.83000000,0,0.224000,0.014000,-0.014000,0,,,,0,Msini,54.56,0.15,-0.15,0,,,,0,630.89255,10.48839,-10.48839,0,,,,0,3.6 m ESO Telescope,0,2007,2019-06-27
596,HD 190984,HD 190984 b,1,4885.00000000,1600.00000000,-1600.00000000,0,0.570000,0.100000,-0.100000,0,,,,,Msini,148.81,0.98,-0.98,0,,,,,985.20000,,,0,,,,,3.6 m ESO Telescope,0,2009,2014-08-21
597,HD 191806,HD 191806 b,1,1606.30000000,7.20000000,-7.20000000,0,0.259000,0.017000,-0.017000,0,,,,,Msini,65.79,0.11,-0.11,0,,,,,2707.91160,200.23290,-200.23290,0,,,,,1.93 m Telescope,0,2016,2016-05-19
598,HD 192263,HD 192263 b,1,24.35560000,0.00460000,-0.00460000,0,0.050000,0.040000,-0.040000,0,,,,0,Msini,19.65,0.02,-0.02,0,,,,0,177.98480,15.89150,-15.89150,0,,,,0,1.2 m Leonhard Euler Telescope,0,1999,2018-09-06
599,HD 192310,HD 192310 b,2,74.72000000,0.10000000,-0.10000000,0,0.130000,0.040000,-0.040000,0,90.000,,,0,Msin(i)/sin(i),8.80,0.01,-0.01,0,355,,,0,16.90000,0.90000,-0.90000,0,,,,,3.6 m ESO Telescope,0,2011,2015-07-02
600,HD 192310,HD 192310 c,2,525.80000000,9.20000000,-9.20000000,0,0.320000,0.110000,-0.110000,0,90.000,,,0,Msin(i)/sin(i),8.80,0.01,-0.01,0,185,,,0,24.00000,5.00000,-5.00000,0,,,,,3.6 m ESO Telescope,0,2011,2015-07-02
601,HD 192699,HD 192699 b,1,340.94000000,0.92000000,-0.92000000,0,0.082000,0.041000,-0.041000,0,,,,0,Msini,72.01,0.27,-0.27,0,,,,0,666.17168,29.55819,-29.55819,0,,,,,3.0 m C. Donald Shane Telescope,0,2007,2018-12-06
602,HD 195019,HD 195019 b,1,18.20132000,0.00039000,-0.00039000,0,0.010000,0.000000,0.000000,0,,,,0,Msini,37.71,0.07,-0.07,0,,,,0,1264.96340,54.03110,-54.03110,0,,,,0,3.0 m C. Donald Shane Telescope,0,1998,2018-09-06
603,HD 196050,HD 196050 b,1,1378.00000000,21.00000000,-21.00000000,0,0.230000,0.040000,-0.040000,0,,,,0,Msini,50.75,0.10,-0.10,0,,,,0,1010.69940,95.34900,-95.34900,0,,,,0,3.9 m Anglo-Australian Telescope,0,2002,2018-09-06
604,HD 196067,HD 196067 b,1,3638.00000000,232.00000000,-185.00000000,0,0.660000,0.180000,-0.090000,0,,,,,Msini,39.98,0.05,-0.05,0,,,,,2192.90000,1239.50000,-349.60000,0,,,,,1.2 m Leonhard Euler Telescope,0,2012,2014-05-14
605,HD 196885 A,HD 196885 A b,1,1333.00000000,15.00000000,-15.00000000,0,0.480000,0.060000,-0.060000,0,,,,,Msini,34.20,0.06,-0.06,0,,,,,819.97000,50.85000,-50.85000,0,,,,,1.93 m Telescope,0,2007,2014-08-21
606,HD 197037,HD 197037 b,1,1035.70000000,13.00000000,-13.00000000,0,0.220000,0.070000,-0.070000,0,,,,0,Msini,33.00,,,0,,,,0,251.00000,16.00000,-16.00000,0,,,,0,2.7 m Harlan J. Smith Telescope,0,2012,2019-01-31
607,HD 19994,HD 19994 b,1,466.20000000,1.70000000,-1.70000000,0,0.063000,0.062000,-0.062000,0,,,,,Msini,22.54,0.10,-0.10,0,,,,,435.41000,38.14000,-38.14000,0,,,,,1.2 m Leonhard Euler Telescope,0,2003,2014-05-14
608,HD 20003,HD 20003 b,2,11.84820000,0.00160000,-0.00170000,0,0.360000,0.050000,-0.050000,0,,,,0,Msini,43.80,1.25,-1.25,0,,,,0,11.66000,1.04000,-1.06000,0,,,,0,3.6 m ESO Telescope,0,2019,2019-02-07
609,HD 20003,HD 20003 c,2,33.92390000,0.02390000,-0.02660000,0,0.100000,0.080000,-0.070000,0,,,,0,Msini,43.80,1.25,-1.25,0,,,,0,14.44000,1.47000,-1.39000,0,,,,0,3.6 m ESO Telescope,0,2019,2019-02-07
610,HD 200964,HD 200964 b,2,606.30000000,3.80000000,-3.80000000,0,0.087000,0.035000,-0.035000,0,,,,0,Msini,72.74,0.24,-0.24,0,,,,0,508.21017,21.29461,-21.29461,0,,,,,3.0 m C. Donald Shane Telescope,0,2010,2018-12-06
611,HD 200964,HD 200964 c,2,852.50000000,7.10000000,-7.10000000,0,0.243000,0.047000,-0.047000,0,,,,0,Msini,72.74,0.24,-0.24,0,,,,0,385.84562,22.88376,-22.88376,0,,,,,3.0 m C. Donald Shane Telescope,0,2010,2018-12-06
612,HD 202206,HD 202206 c,1,1260.00000000,11.00000000,-11.00000000,0,0.220000,0.030000,-0.030000,0,7.700,1.100,-1.100,0,Mass,46.03,0.14,-0.14,0,,,,0,5689.15700,921.70700,-572.09400,0,,,,0,1.2 m Leonhard Euler Telescope,0,2004,2018-05-24
613,HD 202696,HD 202696 b,2,517.80000000,8.90000000,-3.90000000,0,0.011000,0.078000,-0.011000,0,90.000,,,0,Mass,189.56,1.58,-1.58,0,,,,0,634.38868,69.92260,-31.78300,-1,,,,0,10 m Keck I Telescope,0,2019,2019-01-17
614,HD 202696,HD 202696 c,2,946.60000000,20.70000000,-20.90000000,0,0.028000,0.065000,-0.012000,0,90.000,,,0,Mass,189.56,1.58,-1.58,0,,,,0,592.43512,56.25591,-72.14741,-1,,,,0,10 m Keck I Telescope,0,2019,2019-01-17
615,HD 202772 A,HD 202772 A b,1,3.30895800,0.00008300,-0.00008300,0,0.038000,0.042000,-0.027000,0,84.510,1.100,-0.820,0,Mass,147.20,2.50,-2.40,0,2132,28,-30,0,323.23311,22.24810,-21.61244,0,17.318,0.583,-0.673,0,0.1 m TESS Telescope,0,2019,2019-01-31
616,HD 203030,HD 203030 b,1,,,,,,,,,,,,,Mass,39.29,0.09,-0.09,0,1206,74,-116,0,7656.09700,2662.99100,-3661.61200,0,,,,,5.1 m Hale Telescope,0,2006,2014-05-14
617,HD 203473,HD 203473 b,1,1552.90000000,3.40000000,-3.40000000,0,0.289000,0.010000,-0.010000,0,,,,0,Msini,72.79,0.30,-0.30,0,,,,0,2479.07400,349.61300,-349.61300,0,,,,0,10 m Keck I Telescope,0,2018,2018-09-27
618,HD 2039,HD 2039 b,1,1120.00000000,23.00000000,-23.00000000,0,0.710000,0.050000,-0.050000,0,,,,0,Msini,85.90,0.20,-0.20,0,,,,0,1999.15070,368.68280,-368.68280,0,,,,0,3.9 m Anglo-Australian Telescope,0,2002,2018-09-06
